Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,13668,1,MADHUCON,MADHUCON-BE,BE,0.05,
NSE,8259,400,MADHAVBAUG,MADHAVBAUG-SM,SM,0.05,
NSE,15151,1,MADHAV,MADHAV-EQ,EQ,0.05,
NSE,22349,1,MACPOWER,MACPOWER-BE,BE,0.05,
NSE,15017,1,MAANALU,MAANALU-EQ,EQ,0.05,
NSE,20050,1,M&MFIN,M&MFIN-N3,N3,0.01,
NSE,20048,1,M&MFIN,M&MFIN-N2,N2,0.01,
NSE,20046,1,M&MFIN,M&MFIN-N1,N1,0.01,
NSE,13285,1,M&MFIN,M&MFIN-EQ,EQ,0.05,
NSE,2031,1,M&M,M&M-EQ,EQ,0.05,
NSE,31472,1,LYPSAGEMS,LYPSAGEMS-BE,BE,0.05,
NSE,7248,1,LYKALABS,LYKALABS-BE,BE,0.05,
NSE,2841,1,LXCHEM,LXCHEM-EQ,EQ,0.05,
NSE,11301,1,LUXIND,LUXIND-EQ,EQ,0.05,
NSE,10440,1,LUPIN,LUPIN-EQ,EQ,0.05,
NSE,14014,1,LUMAXTECH,LUMAXTECH-EQ,EQ,0.05,
NSE,2018,1,LUMAXIND,LUMAXIND-EQ,EQ,0.05,
NSE,18564,1,LTTS,LTTS-EQ,EQ,0.05,
NSE,17818,1,LTIM,LTIM-EQ,EQ,0.05,
NSE,17700,1,LTGILTBEES,LTGILTBEES-EQ,EQ,0.01,
NSE,13816,1,LTFOODS,LTFOODS-EQ,EQ,0.05,
NSE,11483,1,LT,LT-EQ,EQ,0.05,
NSE,14204,3000,LRRPL,LRRPL-SM,SM,0.05,
NSE,16867,1,LPDC,LPDC-BE,BE,0.05,
NSE,10590,1,LOYALTEX,LOYALTEX-EQ,EQ,0.05,
NSE,21254,1,LOWVOLIETF,LOWVOLIETF-EQ,EQ,0.01,
NSE,14786,1,LOWVOL,LOWVOL-EQ,EQ,0.01,
NSE,22415,1,LOVABLE,LOVABLE-EQ,EQ,0.05,
NSE,16807,1,LOTUSEYE,LOTUSEYE-EQ,EQ,0.05,
NSE,18232,1,LORDSCHLO,LORDSCHLO-EQ,EQ,0.05,
NSE,13436,1,LOKESHMACH,LOKESHMACH-EQ,EQ,0.05,
NSE,3220,1,LODHA,LODHA-EQ,EQ,0.05,
NSE,17313,1,LLOYDSME,LLOYDSME-EQ,EQ,0.05,
NSE,17801,1,LLOYDSENGG,LLOYDSENGG-EQ,EQ,0.05,
NSE,11472,1000,LLOYDS,LLOYDS-SM,SM,0.05,
NSE,19705,1,LIQUIDSBI,LIQUIDSBI-EQ,EQ,0.01,
NSE,4838,1,LIQUIDIETF,LIQUIDIETF-EQ,EQ,0.01,
NSE,1927,1,LIQUIDETF,LIQUIDETF-EQ,EQ,0.01,
NSE,11006,1,LIQUIDBEES,LIQUIDBEES-EQ,EQ,0.01,
NSE,17572,1,LIQUID,LIQUID-EQ,EQ,0.01,
NSE,1627,1,LINDEINDIA,LINDEINDIA-EQ,EQ,0.05,
NSE,11596,1,LINCOLN,LINCOLN-EQ,EQ,0.05,
NSE,6951,1,LINC,LINC-EQ,EQ,0.05,
NSE,578,1,LIKHITHA,LIKHITHA-EQ,EQ,0.05,
NSE,15229,1,LICNFNHGP,LICNFNHGP-EQ,EQ,0.01,
NSE,11441,1,LICNETFSEN,LICNETFSEN-EQ,EQ,0.01,
NSE,11319,1,LICNETFN50,LICNETFN50-EQ,EQ,0.01,
NSE,6062,1,LICNETFGSC,LICNETFGSC-EQ,EQ,0.01,
NSE,25640,1,LICMFGOLD,LICMFGOLD-EQ,EQ,0.05,
NSE,9480,1,LICI,LICI-EQ,EQ,0.05,
NSE,1997,1,LICHSGFIN,LICHSGFIN-EQ,EQ,0.05,
NSE,1994,1,LIBERTSHOE,LIBERTSHOE-EQ,EQ,0.05,
NSE,11082,1,LIBAS,LIBAS-EQ,EQ,0.05,
NSE,19872,1,LGHL,LGHL-BE,BE,0.05,
NSE,16845,1,LGBFORGE,LGBFORGE-EQ,EQ,0.05,
NSE,18321,1,LGBBROSLTD,LGBBROSLTD-EQ,EQ,0.05,
NSE,7902,1,LFIC,LFIC-EQ,EQ,0.05,
NSE,14462,1,LEXUS,LEXUS-BE,BE,0.05,
NSE,2606,1,LEMONTREE,LEMONTREE-EQ,EQ,0.05,
NSE,9372,1600,LEMERITE,LEMERITE-SM,SM,0.05,
NSE,7529,1,LCCINFOTEC,LCCINFOTEC-EQ,EQ,0.05,
NSE,1979,1,LAXMIMACH,LAXMIMACH-EQ,EQ,0.05,
NSE,6568,1,LAXMICOT,LAXMICOT-EQ,EQ,0.05,
NSE,19234,1,LAURUSLABS,LAURUSLABS-EQ,EQ,0.05,
NSE,15840,1,LATTEYS,LATTEYS-EQ,EQ,0.05,
NSE,6818,1,LATENTVIEW,LATENTVIEW-EQ,EQ,0.05,
NSE,21713,1,LASA,LASA-EQ,EQ,0.05,
NSE,14423,1,LAOPALA,LAOPALA-EQ,EQ,0.05,
NSE,13276,1,LANDMARK,LANDMARK-EQ,EQ,0.05,
NSE,6407,1,LAMBODHARA,LAMBODHARA-EQ,EQ,0.05,
NSE,11654,1,LALPATHLAB,LALPATHLAB-EQ,EQ,0.05,
NSE,14924,1,LAL,LAL-EQ,EQ,0.05,
NSE,5865,1,LAGNAM,LAGNAM-EQ,EQ,0.05,
NSE,21231,1,L&TFIN,L&TFIN-NO,NO,0.01,
NSE,20715,1,L&TFIN,L&TFIN-NN,NN,0.01,
NSE,20713,1,L&TFIN,L&TFIN-NM,NM,0.01,
NSE,20709,1,L&TFIN,L&TFIN-NL,NL,0.01,
NSE,20700,1,L&TFIN,L&TFIN-NK,NK,0.01,
NSE,20695,1,L&TFIN,L&TFIN-NJ,NJ,0.01,
NSE,20693,1,L&TFIN,L&TFIN-NI,NI,0.01,
NSE,20691,1,L&TFIN,L&TFIN-NH,NH,0.01,
NSE,20689,1,L&TFIN,L&TFIN-NG,NG,0.01,
NSE,20687,1,L&TFIN,L&TFIN-NF,NF,0.01,
NSE,20671,1,L&TFIN,L&TFIN-NE,NE,0.01,
NSE,20669,1,L&TFIN,L&TFIN-ND,ND,0.01,
NSE,20665,1,L&TFIN,L&TFIN-NC,NC,0.01,
NSE,20663,1,L&TFIN,L&TFIN-NB,NB,0.01,
NSE,20661,1,L&TFIN,L&TFIN-NA,NA,0.01,
NSE,20659,1,L&TFIN,L&TFIN-N9,N9,0.01,
NSE,20657,1,L&TFIN,L&TFIN-N8,N8,0.01,
NSE,20655,1,L&TFIN,L&TFIN-N7,N7,0.01,
NSE,20648,1,L&TFIN,L&TFIN-N6,N6,0.01,
NSE,20643,1,L&TFIN,L&TFIN-N5,N5,0.01,
NSE,20638,1,L&TFIN,L&TFIN-N4,N4,0.01,
NSE,20636,1,L&TFIN,L&TFIN-N3,N3,0.01,
NSE,20634,1,L&TFIN,L&TFIN-N2,N2,0.01,
NSE,20632,1,L&TFIN,L&TFIN-N1,N1,0.01,
NSE,20630,1,L&TFIN,L&TFIN-N0,N0,0.01,
NSE,24948,1,L&TFH,L&TFH-EQ,EQ,0.05,
NSE,13870,1,KUANTUM,KUANTUM-EQ,EQ,0.05,
NSE,8054,1,KTKBANK,KTKBANK-EQ,EQ,0.05,
NSE,11060,1,KSOLVES,KSOLVES-EQ,EQ,0.05,
NSE,18889,1,KSL,KSL-EQ,EQ,0.05,
NSE,10412,1,KSHITIJPOL,KSHITIJPOL-BE,BE,0.05,
NSE,14972,1,KSCL,KSCL-EQ,EQ,0.05,
NSE,1949,1,KSB,KSB-EQ,EQ,0.05,
NSE,5359,1,KRSNAA,KRSNAA-EQ,EQ,0.05,
NSE,11432,1,KRITINUT,KRITINUT-EQ,EQ,0.05,
NSE,9296,1,KRITIKA,KRITIKA-BE,BE,0.05,
NSE,6417,1,KRITI,KRITI-EQ,EQ,0.05,
NSE,8782,500,KRISHNADEF,KRISHNADEF-SM,SM,0.05,
NSE,8671,500,KRISHIVAL,KRISHIVAL-SM,SM,0.05,
NSE,16133,500,KRISHCA,KRISHCA-SM,SM,0.05,
NSE,12847,1,KRISHANA,KRISHANA-EQ,EQ,0.05,
NSE,11480,1,KRIDHANINF,KRIDHANINF-EQ,EQ,0.05,
NSE,1937,1,KREBSBIO,KREBSBIO-EQ,EQ,0.05,
NSE,10577,1,KRBL,KRBL-EQ,EQ,0.05,
NSE,14912,1,KPRMILL,KPRMILL-EQ,EQ,0.05,
NSE,9683,1,KPITTECH,KPITTECH-EQ,EQ,0.05,
NSE,1814,1,KPIL,KPIL-EQ,EQ,0.05,
NSE,5108,1,KPIGREEN,KPIGREEN-EQ,EQ,0.05,
NSE,6441,200,KOTYARK,KOTYARK-SM,SM,0.05,
NSE,5528,1,KOTHARIPRO,KOTHARIPRO-EQ,EQ,0.05,
NSE,4594,1,KOTHARIPET,KOTHARIPET-EQ,EQ,0.05,
NSE,11647,1,KOTARISUG,KOTARISUG-EQ,EQ,0.05,
NSE,13082,1,KOTAKSILVE,KOTAKSILVE-EQ,EQ,0.01,
NSE,15061,1,KOTAKPSUBK,KOTAKPSUBK-EQ,EQ,0.01,
NSE,11457,1,KOTAKNV20,KOTAKNV20-EQ,EQ,0.01,
NSE,18102,1,KOTAKNIFTY,KOTAKNIFTY-EQ,EQ,0.01,
NSE,10676,1,KOTAKMNC,KOTAKMNC-EQ,EQ,0.01,
NSE,8077,1,KOTAKMID50,KOTAKMID50-EQ,EQ,0.01,
NSE,8632,1,KOTAKLOVOL,KOTAKLOVOL-EQ,EQ,0.01,
NSE,13950,1,KOTAKLIQ,KOTAKLIQ-EQ,EQ,0.01,
NSE,2627,1,KOTAKIT,KOTAKIT-EQ,EQ,0.01,
NSE,14858,1,KOTAKGOLD,KOTAKGOLD-EQ,EQ,0.01,
NSE,10512,1,KOTAKCONS,KOTAKCONS-EQ,EQ,0.01,
NSE,5851,1,KOTAKBKETF,KOTAKBKETF-EQ,EQ,0.01,
NSE,1922,1,KOTAKBANK,KOTAKBANK-EQ,EQ,0.05,
NSE,7412,1,KOTAKALPHA,KOTAKALPHA-EQ,EQ,0.01,
NSE,10889,500,KORE,KORE-SM,SM,0.05,
NSE,1919,1,KOPRAN,KOPRAN-EQ,EQ,0.05,
NSE,19287,1200,KONTOR,KONTOR-SM,SM,0.05,
NSE,15124,1,KOLTEPATIL,KOLTEPATIL-EQ,EQ,0.05,
NSE,16827,1,KOKUYOCMLN,KOKUYOCMLN-EQ,EQ,0.05,
NSE,7675,1,KOHINOOR,KOHINOOR-BE,BE,0.05,
NSE,18751,800,KODYTECH,KODYTECH-SM,SM,0.05,
NSE,15283,1,KNRCON,KNRCON-EQ,EQ,0.05,
NSE,8602,800,KNAGRI,KNAGRI-SM,SM,0.05,
NSE,14667,1,KMSUGAR,KMSUGAR-EQ,EQ,0.05,
NSE,21189,1600,KLL,KLL-ST,ST,0.05,
NSE,17781,156,KKVAPOW,KKVAPOW-SM,SM,0.05,
NSE,13381,1,KKCL,KKCL-EQ,EQ,0.05,
NSE,28899,1,KITEX,KITEX-EQ,EQ,0.05,
NSE,15180,1,KIRLPNU,KIRLPNU-EQ,EQ,0.05,
NSE,19025,1,KIRLOSIND,KIRLOSIND-EQ,EQ,0.05,
NSE,20936,1,KIRLOSENG,KIRLOSENG-EQ,EQ,0.05,
NSE,18581,1,KIRLOSBROS,KIRLOSBROS-EQ,EQ,0.05,
NSE,16639,1,KIRIINDUS,KIRIINDUS-EQ,EQ,0.05,
NSE,19126,1,KIOCL,KIOCL-EQ,EQ,0.05,
NSE,18944,1,KINGFA,KINGFA-EQ,EQ,0.05,
NSE,4847,1,KIMS,KIMS-EQ,EQ,0.05,
NSE,19937,1,KILITCH,KILITCH-EQ,EQ,0.05,
NSE,21119,1,KICL,KICL-EQ,EQ,0.05,
NSE,9570,3100,KHFM,KHFM-SM,SM,0.05,
NSE,9641,1,KHANDSE,KHANDSE-EQ,EQ,0.05,
NSE,3912,1,KHAITANLTD,KHAITANLTD-EQ,EQ,0.05,
NSE,896,1,KHAICHEM,KHAICHEM-EQ,EQ,0.05,
NSE,433,1,KHADIM,KHADIM-BE,BE,0.05,
NSE,13359,1,KFINTECH,KFINTECH-EQ,EQ,0.05,
NSE,9505,1,KEYFINSERV,KEYFINSERV-BE,BE,0.05,
NSE,1859,1,KESORAMIND,KESORAMIND-EQ,EQ,0.05,
NSE,13125,1,KERNEX,KERNEX-BE,BE,0.05,
NSE,13430,1,KELLTONTEC,KELLTONTEC-EQ,EQ,0.05,
NSE,18708,1200,KEL,KEL-SM,SM,0.05,
NSE,13310,1,KEI,KEI-EQ,EQ,0.05,
NSE,8880,1,KEEPLEARN,KEEPLEARN-BE,BE,0.05,
NSE,18220,1,KECL,KECL-EQ,EQ,0.05,
NSE,13260,1,KEC,KEC-EQ,EQ,0.05,
NSE,16758,400,KDL,KDL-SM,SM,0.05,
NSE,14908,1,KDDL,KDDL-EQ,EQ,0.05,
NSE,8849,1,KCPSUGIND,KCPSUGIND-BE,BE,0.05,
NSE,1841,1,KCP,KCP-EQ,EQ,0.05,
NSE,10293,4000,KCK,KCK-SM,SM,0.05,
NSE,21185,2000,KCEIL,KCEIL-ST,ST,0.05,
NSE,2354,1,KBCGLOBAL,KBCGLOBAL-EQ,EQ,0.05,
NSE,12092,1,KAYNES,KAYNES-EQ,EQ,0.05,
NSE,10276,1,KAYA,KAYA-EQ,EQ,0.05,
NSE,15248,1,KAVVERITEL,KAVVERITEL-BE,BE,0.05,
NSE,15140,1,KAUSHALYA,KAUSHALYA-BE,BE,0.05,
NSE,1838,1,KARURVYSYA,KARURVYSYA-EQ,EQ,0.05,
NSE,19465,1600,KARNIKA,KARNIKA-SM,SM,0.05,
NSE,24389,1,KARMAENG,KARMAENG-BE,BE,0.05,
NSE,18969,1,KAPSTON,KAPSTON-BE,BE,0.05,
NSE,1196,1,KANSAINER,KANSAINER-EQ,EQ,0.05,
NSE,1782,1,KANPRPLA,KANPRPLA-EQ,EQ,0.05,
NSE,1835,1,KANORICHEM,KANORICHEM-EQ,EQ,0.05,
NSE,11208,4000,KANDARP,KANDARP-SM,SM,0.05,
NSE,25786,1,KANANIIND,KANANIIND-EQ,EQ,0.05,
NSE,13814,1,KAMOPAINTS,KAMOPAINTS-EQ,EQ,0.05,
NSE,13457,1,KAMDHENU,KAMDHENU-EQ,EQ,0.05,
NSE,1826,1,KAMATHOTEL,KAMATHOTEL-EQ,EQ,0.05,
NSE,2955,1,KALYANKJIL,KALYANKJIL-EQ,EQ,0.05,
NSE,15160,1,KALYANIFRG,KALYANIFRG-BE,BE,0.05,
NSE,19653,1,KALYANI,KALYANI-BE,BE,0.05,
NSE,18755,1,KALAMANDIR,KALAMANDIR-EQ,EQ,0.05,
NSE,1811,1,KAKATCEM,KAKATCEM-EQ,EQ,0.05,
NSE,1808,1,KAJARIACER,KAJARIACER-EQ,EQ,0.05,
NSE,1805,1,KABRAEXTRU,KABRAEXTRU-EQ,EQ,0.05,
NSE,5481,1,JYOTISTRUC,JYOTISTRUC-BE,BE,0.05,
NSE,15146,1,JYOTHYLAB,JYOTHYLAB-EQ,EQ,0.05,
NSE,20224,1,JWL,JWL-EQ,EQ,0.05,
NSE,29962,1,JUSTDIAL,JUSTDIAL-EQ,EQ,0.05,
NSE,10939,1,JUNIORBEES,JUNIORBEES-EQ,EQ,0.01,
NSE,3637,1,JUBLPHARMA,JUBLPHARMA-EQ,EQ,0.05,
NSE,2783,1,JUBLINGREA,JUBLINGREA-EQ,EQ,0.05,
NSE,21541,1,JUBLINDS,JUBLINDS-EQ,EQ,0.05,
NSE,18096,1,JUBLFOOD,JUBLFOOD-EQ,EQ,0.05,
NSE,7287,1,JTLIND,JTLIND-EQ,EQ,0.05,
NSE,3237,1,JTEKTINDIA,JTEKTINDIA-EQ,EQ,0.05,
NSE,11723,1,JSWSTEEL,JSWSTEEL-EQ,EQ,0.05,
NSE,19020,1,JSWINFRA,JSWINFRA-EQ,EQ,0.05,
NSE,11880,1,JSWHL,JSWHL-EQ,EQ,0.05,
NSE,17869,1,JSWENERGY,JSWENERGY-EQ,EQ,0.05,
NSE,9044,180,JSLL,JSLL-ST,ST,0.05,
NSE,11236,1,JSL,JSL-EQ,EQ,0.05,
NSE,11763,1,JPPOWER,JPPOWER-EQ,EQ,0.05,
NSE,31507,1,JPOLYINVST,JPOLYINVST-EQ,EQ,0.05,
NSE,11460,1,JPASSOCIAT,JPASSOCIAT-EQ,EQ,0.05,
NSE,16927,1,JOCIL,JOCIL-EQ,EQ,0.05,
NSE,13637,1,JMFINANCIL,JMFINANCIL-EQ,EQ,0.05,
NSE,7109,1,JMA,JMA-EQ,EQ,0.05,
NSE,18553,1,JLHL,JLHL-EQ,EQ,0.05,
NSE,14435,1,JKTYRE,JKTYRE-EQ,EQ,0.05,
NSE,11860,1,JKPAPER,JKPAPER-EQ,EQ,0.05,
NSE,13491,1,JKLAKSHMI,JKLAKSHMI-EQ,EQ,0.05,
NSE,15266,1,JKIL,JKIL-EQ,EQ,0.05,
NSE,13270,1,JKCEMENT,JKCEMENT-EQ,EQ,0.05,
NSE,18558,6000,JIWANRAM,JIWANRAM-SM,SM,0.05,
NSE,19695,1,JITFINFRA,JITFINFRA-BE,BE,0.05,
NSE,10397,1,JISLJALEQS,JISLJALEQS-EQ,EQ,0.05,
NSE,25684,1,JISLDVREQS,JISLDVREQS-EQ,EQ,0.05,
NSE,18143,1,JIOFIN,JIOFIN-EQ,EQ,0.05,
NSE,20642,1,JINDWORLD,JINDWORLD-EQ,EQ,0.05,
NSE,13875,1,JINDRILL,JINDRILL-EQ,EQ,0.05,
NSE,6733,1,JINDALSTEL,JINDALSTEL-EQ,EQ,0.05,
NSE,3024,1,JINDALSAW,JINDALSAW-EQ,EQ,0.05,
NSE,1756,1,JINDALPOLY,JINDALPOLY-EQ,EQ,0.05,
NSE,11743,1,JINDALPHOT,JINDALPHOT-EQ,EQ,0.05,
NSE,13720,1,JHS,JHS-EQ,EQ,0.05,
NSE,10885,2000,JFLLIFE,JFLLIFE-SM,SM,0.05,
NSE,18700,1500,JETKNIT,JETKNIT-ST,ST,0.05,
NSE,7211,1,JETFREIGHT,JETFREIGHT-EQ,EQ,0.05,
NSE,13420,1,JETAIRWAYS,JETAIRWAYS-BZ,BZ,0.05,
NSE,4491,1,JCHAC,JCHAC-EQ,EQ,0.05,
NSE,11655,1,JBMA,JBMA-EQ,EQ,0.05,
NSE,1726,1,JBCHEPHARM,JBCHEPHARM-EQ,EQ,0.05,
NSE,1720,1,JAYSREETEA,JAYSREETEA-EQ,EQ,0.05,
NSE,2331,1,JAYNECOIND,JAYNECOIND-EQ,EQ,0.05,
NSE,1708,1,JAYBARMARU,JAYBARMARU-EQ,EQ,0.05,
NSE,4041,1,JAYAGROGN,JAYAGROGN-EQ,EQ,0.05,
NSE,13982,1,JASH,JASH-EQ,EQ,0.05,
NSE,20778,1,JAMNAAUTO,JAMNAAUTO-EQ,EQ,0.05,
NSE,20930,3000,JALAN,JALAN-ST,ST,0.05,
NSE,3950,800,JAKHARIA,JAKHARIA-ST,ST,0.05,
NSE,5516,1,JAIPURKURT,JAIPURKURT-EQ,EQ,0.05,
NSE,6012,1000,JAINAM,JAINAM-SM,SM,0.05,
NSE,5143,1,JAICORPLTD,JAICORPLTD-EQ,EQ,0.05,
NSE,14076,1,JAIBALAJI,JAIBALAJI-BE,BE,0.05,
NSE,4410,1,JAGSNPHARM,JAGSNPHARM-EQ,EQ,0.05,
NSE,13211,1,JAGRAN,JAGRAN-EQ,EQ,0.05,
NSE,5633,1,J&KBANK,J&KBANK-EQ,EQ,0.05,
NSE,14178,1,IZMO,IZMO-BE,BE,0.05,
NSE,3788,1,IWEL,IWEL-BE,BE,0.05,
NSE,24217,1,IVZINNIFTY,IVZINNIFTY-EQ,EQ,0.01,
NSE,18292,1,IVZINGOLD,IVZINGOLD-EQ,EQ,0.05,
NSE,8857,1,IVP,IVP-BE,BE,0.05,
NSE,8942,1,IVC,IVC-BE,BE,0.05,
NSE,22365,1,ITIETF,ITIETF-EQ,EQ,0.01,
NSE,1675,1,ITI,ITI-EQ,EQ,0.05,
NSE,19633,1,ITETF,ITETF-EQ,EQ,0.01,
NSE,5622,1,ITDCEM,ITDCEM-EQ,EQ,0.05,
NSE,19299,1,ITDC,ITDC-EQ,EQ,0.05,
NSE,1660,1,ITC,ITC-EQ,EQ,0.05,
NSE,19084,1,ITBEES,ITBEES-EQ,EQ,0.01,
NSE,14932,1,ISMTLTD,ISMTLTD-EQ,EQ,0.05,
NSE,11013,1600,ISHAN,ISHAN-ST,ST,0.05,
NSE,3329,1,ISGEC,ISGEC-EQ,EQ,0.05,
NSE,18479,1,ISFT,ISFT-EQ,EQ,0.05,
NSE,2489,1,ISEC,ISEC-EQ,EQ,0.05,
NSE,19597,1,IRMENERGY,IRMENERGY-EQ,EQ,0.05,
NSE,2275,1,IRISDOREME,IRISDOREME-EQ,EQ,0.05,
NSE,6489,1,IRIS,IRIS-EQ,EQ,0.05,
NSE,15168,1,IRFC,IRFC-NO,NO,0.01,
NSE,15134,1,IRFC,IRFC-NN,NN,0.01,
NSE,15112,1,IRFC,IRFC-NM,NM,0.01,
NSE,15110,1,IRFC,IRFC-NL,NL,0.01,
NSE,11757,1,IRFC,IRFC-NK,NK,0.01,
NSE,11754,1,IRFC,IRFC-NJ,NJ,0.01,
NSE,11751,1,IRFC,IRFC-NI,NI,0.01,
NSE,11748,1,IRFC,IRFC-NH,NH,0.01,
NSE,11730,1,IRFC,IRFC-NG,NG,0.01,
NSE,11722,1,IRFC,IRFC-NF,NF,0.01,
NSE,1999,1,IRFC,IRFC-NE,NE,0.01,
NSE,1993,1,IRFC,IRFC-ND,ND,0.01,
NSE,1991,1,IRFC,IRFC-NC,NC,0.01,
NSE,1987,1,IRFC,IRFC-NB,NB,0.01,
NSE,603,1,IRFC,IRFC-NA,NA,0.01,
NSE,597,1,IRFC,IRFC-N9,N9,0.01,
NSE,591,1,IRFC,IRFC-N8,N8,0.01,
NSE,586,1,IRFC,IRFC-N7,N7,0.01,
NSE,29607,1,IRFC,IRFC-N6,N6,0.01,
NSE,29323,1,IRFC,IRFC-N4,N4,0.01,
NSE,31128,1,IRFC,IRFC-N2,N2,0.01,
NSE,2029,1,IRFC,IRFC-EQ,EQ,0.05,
NSE,20848,1,IREDA,IREDA-N8,N8,0.01,
NSE,20030,1,IREDA,IREDA-N7,N7,0.01,
NSE,1393,1,IREDA,IREDA-N6,N6,0.01,
NSE,1391,1,IREDA,IREDA-N5,N5,0.01,
NSE,1387,1,IREDA,IREDA-N4,N4,0.01,
NSE,1383,1,IREDA,IREDA-N3,N3,0.01,
NSE,1380,1,IREDA,IREDA-N2,N2,0.01,
NSE,1374,1,IREDA,IREDA-N1,N1,0.01,
NSE,20261,1,IREDA,IREDA-EQ,EQ,0.05,
NSE,13611,1,IRCTC,IRCTC-EQ,EQ,0.05,
NSE,4986,1,IRCON,IRCON-EQ,EQ,0.05,
NSE,14806,200000,IRBIT,IRBIT-IV,IV,0.01,
NSE,14810,200000,IRBIT,IRBIT-BL,BL,0.01,
NSE,20817,1,IRBINVIT,IRBINVIT-IV,IV,0.01,
NSE,15313,1,IRB,IRB-EQ,EQ,0.05,
NSE,11903,1000,IPSL,IPSL-SM,SM,0.05,
NSE,4934,1,IPL,IPL-EQ,EQ,0.05,
NSE,1633,1,IPCALAB,IPCALAB-EQ,EQ,0.05,
NSE,1630,1,IONEXCHANG,IONEXCHANG-EQ,EQ,0.05,
NSE,20413,1,IOLCP,IOLCP-EQ,EQ,0.05,
NSE,1624,1,IOC,IOC-EQ,EQ,0.05,
NSE,9348,1,IOB,IOB-EQ,EQ,0.05,
NSE,24870,1,INVENTURE,INVENTURE-EQ,EQ,0.05,
NSE,5606,1,INTLCONV,INTLCONV-EQ,EQ,0.05,
NSE,20071,1,INTENTECH,INTENTECH-EQ,EQ,0.05,
NSE,5926,1,INTELLECT,INTELLECT-EQ,EQ,0.05,
NSE,13730,1,INSPIRISYS,INSPIRISYS-EQ,EQ,0.05,
NSE,19154,2000,INSPIRE,INSPIRE-SM,SM,0.05,
NSE,14657,1,INSECTICID,INSECTICID-EQ,EQ,0.05,
NSE,7852,1,INOXWIND,INOXWIND-EQ,EQ,0.05,
NSE,20607,1,INOXINDIA,INOXINDIA-EQ,EQ,0.05,
NSE,12188,1,INOXGREEN,INOXGREEN-EQ,EQ,0.05,
NSE,21861,3000,INNOVATIVE,INNOVATIVE-SM,SM,0.05,
NSE,666,200,INNOVANA,INNOVANA-SM,SM,0.05,
NSE,21062,1,INNOVACAP,INNOVACAP-EQ,EQ,0.05,
NSE,1597,1,INGERRAND,INGERRAND-EQ,EQ,0.05,
NSE,1594,1,INFY,INFY-EQ,EQ,0.05,
NSE,10723,1,INFRAIETF,INFRAIETF-EQ,EQ,0.01,
NSE,20072,1,INFRABEES,INFRABEES-EQ,EQ,0.01,
NSE,13693,1,INFOMEDIA,INFOMEDIA-EQ,EQ,0.05,
NSE,16588,800,INFOLLION,INFOLLION-SM,SM,0.05,
NSE,11027,1,INFOBEAN,INFOBEAN-EQ,EQ,0.05,
NSE,15036,500,INFINIUM,INFINIUM-SM,SM,0.05,
NSE,16249,1,INFIBEAM,INFIBEAM-EQ,EQ,0.05,
NSE,29135,1,INDUSTOWER,INDUSTOWER-EQ,EQ,0.05,
NSE,5258,1,INDUSINDBK,INDUSINDBK-EQ,EQ,0.05,
NSE,21957,1,INDTERRAIN,INDTERRAIN-EQ,EQ,0.05,
NSE,11605,1,INDSWFTLTD,INDSWFTLTD-BE,BE,0.05,
NSE,4870,1,INDSWFTLAB,INDSWFTLAB-EQ,EQ,0.05,
NSE,8852,1,INDRAMEDCO,INDRAMEDCO-BE,BE,0.05,
NSE,14956,1,INDOWIND,INDOWIND-BE,BE,0.05,
NSE,25608,1,INDOTHAI,INDOTHAI-EQ,EQ,0.05,
NSE,13275,1,INDOTECH,INDOTECH-EQ,EQ,0.05,
NSE,3098,1,INDOSTAR,INDOSTAR-BE,BE,0.05,
NSE,10993,1,INDORAMA,INDORAMA-EQ,EQ,0.05,
NSE,11677,1,INDOCO,INDOCO-EQ,EQ,0.05,
NSE,8614,1,INDOBORAX,INDOBORAX-EQ,EQ,0.05,
NSE,9116,1,INDOAMIN,INDOAMIN-EQ,EQ,0.05,
NSE,4747,1,INDNIPPON,INDNIPPON-EQ,EQ,0.05,
NSE,2892,200000,INDINFR,INDINFR-IV,IV,0.01,
NSE,2902,200000,INDINFR,INDINFR-BL,BL,0.01,
NSE,3476,1,INDIGRID,INDIGRID-NL,NL,0.01,
NSE,3470,1,INDIGRID,INDIGRID-NK,NK,0.01,
NSE,3464,1,INDIGRID,INDIGRID-NJ,NJ,0.01,
NSE,3457,1,INDIGRID,INDIGRID-NI,NI,0.01,
NSE,3451,1,INDIGRID,INDIGRID-NH,NH,0.01,
NSE,3442,1,INDIGRID,INDIGRID-NG,NG,0.01,
NSE,3433,1,INDIGRID,INDIGRID-NF,NF,0.01,
NSE,3428,1,INDIGRID,INDIGRID-NE,NE,0.01,
NSE,3425,1,INDIGRID,INDIGRID-ND,ND,0.01,
NSE,3422,1,INDIGRID,INDIGRID-NC,NC,0.01,
NSE,3420,1,INDIGRID,INDIGRID-NB,NB,0.01,
NSE,3418,1,INDIGRID,INDIGRID-NA,NA,0.01,
NSE,20988,1,INDIGRID,INDIGRID-IV,IV,0.01,
NSE,2048,1,INDIGOPNTS,INDIGOPNTS-EQ,EQ,0.05,
NSE,11195,1,INDIGO,INDIGO-EQ,EQ,0.05,
NSE,21061,2000,INDIFRA,INDIFRA-ST,ST,0.05,
